1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,14224XCLPR12NAM,1.10042E+11,KEMPER SYSTEM AMERICA INC,1200 N AMERICA DR,WEST SENECA,ERIE,NY,14224,,,42.84798,-78.74217,NAD83,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1.31922E+12,DICHLOROMETHANE,NO,75092,5306,YES,TRI,NO,0,YES,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173,0,0,0,0,1173,0,1173,5,0,0,5,0,0,0,0,0,0,0,1173,1178,,PRODUCTION,8.53
2019,14224XCLPR12NAM,1.10042E+11,KEMPER SYSTEM AMERICA INC,1200 N AMERICA DR,WEST SENECA,ERIE,NY,14224,,,42.84798,-78.74217,NAD83,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1.31922E+12,DIISOCYANATES,NO,N120,649715,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,1620,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,PRODUCTION,0.7
2019,14224XCLPR12NAM,1.10042E+11,KEMPER SYSTEM AMERICA INC,1200 N AMERICA DR,WEST SENECA,ERIE,NY,14224,,,42.84798,-78.74217,NAD83,NA,,NA,NO,325,Chemicals,,,,,,,325510,,,,,,1.31922E+12,ETHYLENE GLYCOL,NO,107211,24257,YES,TRI,NO,0,NO,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,0,5486,0,5486,255,0,0,5,0,250,0,0,0,0,0,800,1055,4456,PRODUCTION,0.75
2019,11105STRGN18012,1.10002E+11,ASTORIA GENERATING STATION,18-01 20TH AVE,ASTORIA,QUEENS,NY,11105,,,40.7874,-73.9128,NAD83,EASTERN GENERATION LLC,80299565,EASTERN GENERATION LLC,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0.8,,PRODUCTION,0.67
2019,11105STRGN18012,1.10002E+11,ASTORIA GENERATING STATION,18-01 20TH AVE,ASTORIA,QUEENS,NY,11105,,,40.7874,-73.9128,NAD83,EASTERN GENERATION LLC,80299565,EASTERN GENERATION LLC,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.002,0,0,0,0,0,0,0,0,0.002,,PRODUCTION,0.2
2019,1055WSTRNC1EDIS,1.1004E+11,EASTERN CONCRETE MATERIALS MT VERNON PLANT,1 EDISON AVE,MOUNT VERNON,WESTCHESTER,NY,10550,,,40.889,-73.825,NAD83,US CONCRETE INC,59313952,US CONCRETE INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31922E+12,NITRATE COMPOUNDS,NO,N511,649616,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,1055WSTRNC1EDIS,1.1004E+11,EASTERN CONCRETE MATERIALS MT VERNON PLANT,1 EDISON AVE,MOUNT VERNON,WESTCHESTER,NY,10550,,,40.889,-73.825,NAD83,US CONCRETE INC,59313952,US CONCRETE INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,2.0345,0.0214,0,0,0,0,0,0,0,0,0,0,0,0,2.0559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0559,0,0,2.0559,0,0,0,0,0,0,0,0,2.0559,,PRODUCTION,13
2019,14615CRSTR149WR,1.10031E+11,CARESTREAM HEALTH INC-ISC B-14,1669 LAKE AVE EASTMAN B US INESS PARK BUILDING 14,ROCHESTER,MONROE,NY,14615,,,43.19897,-77.63147,NAD83,ONEX CORP,244882650,ONEX CORP,NO,334,Computers and Electronic Products,,,,,,,334517,,,,,,1.31922E+12,DICHLOROMETHANE,NO,75092,5306,YES,TRI,NO,0,YES,R,Pounds,1247,462,0,0,0,0,0,0,0,0,0,0,0,0,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16700,16700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16700,18409,0,0,1709,0,16700,0,0,0,0,12900,0,31309,,PRODUCTION,0.7
2019,14120RVRSD871RI,1.1E+11,RIVERSIDE CHEMICAL CO INC,871 RIVER RD,NORTH TONAWANDA,NIAGARA,NY,14120,,,43.04471,-78.88897,NAD83,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,METHANOL,NO,67561,4283,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,14120RVRSD871RI,1.1E+11,RIVERSIDE CHEMICAL CO INC,871 RIVER RD,NORTH TONAWANDA,NIAGARA,NY,14120,,,43.04471,-78.88897,NAD83,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,M-XYLENE,NO,108383,25056,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,1442WNRTHR5251S,1.10002E+11,NORTHRUP BROCKPORT,5251 SWEDEN WALKER RD,BROCKPORT,MONROE,NY,14420,,,43.17364,-77.90738,NAD83,CRH AMERICAS INC,806709812,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31922E+12,NITRATE COMPOUNDS,NO,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,774.31,0,774.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.31,0,0,774.31,0,0,0,0,0,0,0,0,774.31,,PRODUCTION,0.97
2019,1442WNRTHR5251S,1.10002E+11,NORTHRUP BROCKPORT,5251 SWEDEN WALKER RD,BROCKPORT,MONROE,NY,14420,,,43.17364,-77.90738,NAD83,CRH AMERICAS INC,806709812,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.0016552,0.0000866,0,0,0,0,0,0,0,0,0,0,0.6556,0,0.6573418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6573418,0,0,0.6573418,0,0,0,0,0,0,0,0,0.6573418,,PRODUCTION,0.97
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,BENZENE,NO,71432,4754,YES,TRI,NO,0,YES,R,Pounds,11.95,136.71,0.34,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,149,0,0,0,0,0,0,0,0,149,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,XYLENE (MIXED ISOMERS),NO,1330207,84970,YES,TRI,NO,0,NO,R,Pounds,111.16,947.31,2.85,0,0,0,0,0,0,0,0,0,0,0,1061.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.32,0,0,1061.32,0,0,0,0,0,0,0,0,1061.32,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,CYCLOHEXANE,NO,110827,27003,NO,TRI,NO,0,NO,R,Pounds,40.06,583.87,0.95,0,0,0,0,0,0,0,0,0,0,0,624.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.88,0,0,624.88,0,0,0,0,0,0,0,0,624.88,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,NAPHTHALENE,NO,91203,13326,YES,TRI,NO,0,YES,R,Pounds,10.91,107.82,33.16,0,0,0,0,0,0,0,0,0,0,0,151.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.89,0,0,151.89,0,0,0,0,0,0,0,0,151.89,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,ETHYLBENZENE,NO,100414,19406,YES,TRI,NO,0,YES,R,Pounds,11.22,189.41,0.65,0,0,0,0,0,0,0,0,0,0,0,201.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.28,0,0,201.28,0,0,0,0,0,0,0,0,201.28,,PRODUCTION,0.78
2019,1277WMTLLZ9INDU,1.10071E+11,METALLIZED CARBON CORP,9 INDUSTRIAL DRIVE,ROCK HILL,SULLIVAN,NY,12775,,,41.651993,-74.549466,NAD83,NA,,NA,NO,335,Electrical Equipment,,,,,,,335991,,,,,,1.31922E+12,ANTIMONY,NO,7440360,149963,YES,TRI,YES,1,NO,R,Pounds,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4822,4827.1,0,0,5.1,0,4822,0,0,0,0,0,0,4827.1,,,
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,CUMENE,NO,98828,18309,YES,TRI,NO,0,YES,R,Pounds,1.32,20.53,0.11,0,0,0,0,0,0,0,0,0,0,0,21.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.96,0,0,21.96,0,0,0,0,0,0,0,0,21.96,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,TERT-BUTYL ALCOHOL,NO,75650,5751,NO,TRI,NO,0,NO,R,Pounds,23.55,347.75,1.05,0,0,0,0,0,0,0,0,0,0,0,372.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.35,0,0,372.35,0,0,0,0,0,0,0,0,372.35,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,"1,2,4-TRIMETHYLBENZENE",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,71.72,285.5,0.62,0,0,0,0,0,0,0,0,0,0,0,357.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.84,0,0,357.84,0,0,0,0,0,0,0,0,357.84,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0.02,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,TOLUENE,NO,108883,25452,YES,TRI,NO,0,NO,R,Pounds,90.56,1031.07,3.29,0,0,0,0,0,0,0,0,0,0,0,1124.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124.92,0,0,1124.92,0,0,0,0,0,0,0,0,1124.92,,PRODUCTION,0.78
2019,1155WCRBND1BAYB,1.1001E+11,SPRAGUE LAWRENCE TERMINAL,1 BAY BLVD,LAWRENCE,NASSAU,NY,11559,,,40.62806,-73.73837,NAD83,SPRAGUE RESOURCES LP,131362733,SPRAGUE RESOURCES LP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,0.78
2019,11953FCPRC112RC,1.10023E+11,OLDCASTLE PRECAST INC,114 ROCKY POINT RD,MIDDLE ISLAND,SUFFOLK,NY,11953,,,40.89025,-72.94233,NAD83,CRH AMERICAS INC,37176591,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1.31922E+12,LEAD COMPOUNDS,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.2,0,0,0,0,0,0,0,0,0,0,0,3,55.9,59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.1,0,0,59.1,0,0,0,0,0,0,0,0,59.1,,PRODUCTION,1.02
2019,11933BNSLM462GR,1.10031E+11,ANCHOR AN OLDCASTLE CO,4062 GRUMMAN BLVD BLDG 701C,CALVERTON,SUFFOLK,NY,11933,,,40.90465,-72.81038,NAD83,CRH AMERICAS INC,37176591,CRH AMERICAS INC,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1.31922E+12,LEAD COMPOUNDS,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,,PRODUCTION,1.05
2019,10314VSYPP4435V,1.10002E+11,PRATT PAPER (NY) INC,4435 VICTORY BLVD,STATEN ISLAND,RICHMOND,NY,10314,,,40.58629,-74.20061,NAD83,PRATT INDUSTRIES INC,619453509,PRATT INDUSTRIES INC,NO,322,Paper,,,,,,,322130,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0.31,23.33,0,23.33,0,0,0,0,0,0,0,0,0,0,0,0,1040.45,0,0,0,0,0,0,1063.78,0,0,2613.63,0,0,2613.63,0,0,0,0,0,0,0,0,0,0,0,3654.08,1064.09,0,0,0.31,1040.45,23.33,0,0,0,2613.63,0,0,3677.72,,PRODUCTION,1.02
2019,13035DLCTRRTE20,1.1E+11,KNOWLES CAPACITORS,2777 RT 20 E,CAZENOVIA,MADISON,NY,13035,,,42.919,-75.81,NAD83,KNOWLES ELECTRONICS HOLDINGS INC,5115902,KNOWLES ELECTRONICS HOLDINGS INC,NO,334,Computers and Electronic Products,,,,,,,334416,,,,,,1.31922E+12,METHANOL,NO,67561,4283,YES,TRI,NO,0,NO,R,Pounds,73,7235,0,0,0,0,0,0,0,0,0,0,0,0,7308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9152,0,9152,0,0,0,0,0,0,0,0,9152,7308,0,0,7308,0,0,0,9152,0,0,0,0,16460,,PRODUCTION,1.1
2019,1448WRGSSP2CLER,1.10001E+11,AIRGAS SPECIALTY PRODUCTS INC - LYONS NY,200 COLE RD,LYONS,WAYNE,NY,14489,,,43.055424,-76.976712,NAD83,AIRGAS INC,24492860,AIRGAS INC,NO,4246,Chemical Wholesalers,,,,,,,424690,,,,,,1.31922E+12,AMMONIA,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,500,0,0,0,0,0,0,0,0,500,,PRODUCTION,1
2019,1137WFRRRB56224,1.10069E+11,USC - FERRARA BROTHERS LLC - MASPETH,56-22 49TH ST,MASPETH,QUEENS,NY,11378,,,40.72591,-73.91948,NAD83,US CONCRETE INC,59313952,US CONCRETE INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,14.6825,0.0521,0,0,0,0,0,0,0,0,0,0,0,0,14.7346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7346,0,0,14.7346,0,0,0,0,0,0,0,0,14.7346,,PRODUCTION,0.99
2019,1413WSNBRN2186C,1.10007E+11,VCNA UNITED MATERIALS - SANBORN FACILITY,2186 CORY DRIVE,SANBORN,NIAGARA,NY,14132,,,43.13023,-78.9322,NAD83,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.0128232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128232,0,0,0.0128232,0,0,0,0,0,0,0,0,0.0128232,,PRODUCTION,1
2019,1137WFRRRB56224,1.10069E+11,USC - FERRARA BROTHERS LLC - MASPETH,56-22 49TH ST,MASPETH,QUEENS,NY,11378,,,40.72591,-73.91948,NAD83,US CONCRETE INC,59313952,US CONCRETE INC,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31922E+12,NITRATE COMPOUNDS,NO,N511,649616,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,10461FRDMS1400F,1.1E+11,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,,,40.83902,-73.84103,NAD83,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,"1,2,4-TRIMETHYLBENZENE",NO,95636,16261,NO,TRI,NO,0,NO,R,Pounds,0.6,13.4,0.3,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,14.3,0,0,0,0,0,0,5.7,0,20,,ACTIVITY,0.32
2019,10461FRDMS1400F,1.1E+11,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,,,40.83902,-73.84103,NAD83,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,TOLUENE,NO,108883,25452,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
